Data_de_Venda,Nome_do_Produto,Quantidade_Vendida,Preço_Unitário,Região_de_Venda,Promoção_Ativa
2024-09-29,Papel Higiênico 40m,27,7.1,Norte,Sim
2024-09-29,Fralda G,12,31.36,Sudeste,Sim
2024-09-29,Papel Toalha FT,13,7.57,Nordeste,Não
2024-09-29,Papel Higiênico 40m,199,6.73,Sudeste,Não
2024-09-29,Papel Toalha FD,24,6.53,Sudeste,Não
2024-09-29,Fralda G,13,25.8,Norte,Não
2024-09-29,Fralda XG,34,34.16,Nordeste,Sim
2024-09-29,Papel Higiênico 30m,6,5.97,Sudeste,Não
2024-09-29,Papel Higiênico 50m,3,7.83,Sudeste,Não
2024-09-29,Fralda G,18,32.03,Centro-Oeste,Não
2024-09-29,Fralda M,28,27.19,Sul,Não
2024-09-29,Papel Higiênico 30m,19,5.75,Nordeste,Sim
2024-09-29,Papel Higiênico 30m,159,5.27,Sudeste,Não
2024-09-29,Papel Toalha FT,11,7.61,Nordeste,Sim
2024-09-29,Lenço Umedecido,31,5.06,Centro-Oeste,Não
2024-09-29,Papel Higiênico 30m,56,4.96,Centro-Oeste,Não
2024-09-29,Fralda M,9,27.48,Sudeste,Não
2024-09-29,Fralda P,16,23.19,Norte,Sim
2024-09-29,Papel Higiênico 30m,24,5.54,Sul,Não
2024-09-29,Papel Toalha FD,17,7.05,Sudeste,Sim
2024-09-29,Papel Higiênico 50m,25,7.25,Sudeste,Não
2024-09-29,Papel Higiênico 30m,13,5.61,Sudeste,Não
2024-09-29,Fralda M,2,26.23,Sudeste,Não
2024-09-29,Papel Higiênico 30m,134,5.75,Norte,Não
2024-09-29,Papel Higiênico 30m,81,5.46,Nordeste,Sim
2024-09-29,Lenço Umedecido,181,4.88,Sul,Não
2024-09-29,Papel Higiênico 50m,7,7.75,Nordeste,Não
2024-09-29,Papel Higiênico 40m,37,6.49,Nordeste,Não
2024-09-29,Fralda G,14,31.62,Sul,Não
2024-09-29,Papel Higiênico 30m,15,5.1,Norte,Não
2024-09-29,Papel Higiênico 40m,22,6.29,Centro-Oeste,Não
2024-09-29,Papel Higiênico 30m,50,5.12,Centro-Oeste,Não
2024-09-29,Papel Higiênico 30m,8,5.73,Sul,Não
2024-09-29,Papel Toalha FD,98,6.57,Sul,Não
2024-09-29,Papel Higiênico 30m,37,5.24,Norte,Não
2024-09-29,Papel Higiênico 50m,115,7.49,Sudeste,Sim
2024-09-29,Papel Higiênico 30m,39,5.21,Sudeste,Não
2024-09-29,Papel Higiênico 30m,25,5.56,Norte,Não
2024-09-29,Lenço Umedecido,2,4.6,Sudeste,Sim
2024-09-29,Papel Toalha FD,127,6.95,Sul,Sim
2024-09-29,Papel Toalha FD,30,7.11,Norte,Não
2024-09-29,Papel Toalha FT,19,8.39,Sudeste,Não
2024-09-29,Papel Higiênico 50m,1,7.63,Centro-Oeste,Não
2024-09-29,Papel Toalha FD,35,6.93,Nordeste,Não
2024-09-29,Fralda G,2,31.24,Norte,Não
2024-09-29,Papel Toalha FD,5,6.9,Sul,Não
2024-09-29,Papel Toalha FD,39,7.05,Sudeste,Não
2024-09-29,Fralda XG,75,33.17,Centro-Oeste,Não
2024-09-29,Papel Toalha FT,14,7.49,Sudeste,Não
2024-09-29,Fralda M,22,28.8,Sul,Não
2024-09-29,Fralda XG,9,31.4,Sudeste,Sim
2024-09-29,Fralda G,12,32.66,Sudeste,Não
2024-09-29,Lenço Umedecido,206,5.15,Sudeste,Não
2024-09-29,Papel Toalha FT,40,8.27,Norte,Não
2024-09-29,Fralda G,66,29.34,Nordeste,Não
2024-09-29,Papel Higiênico 40m,55,6.05,Sudeste,Não
2024-09-29,Papel Higiênico 40m,2,6.37,Norte,Não
2024-09-29,Papel Higiênico 30m,6,5.88,Sudeste,Não
2024-09-29,Lenço Umedecido,19,4.9,Sudeste,Não
2024-09-29,Papel Toalha FT,21,8.17,Sul,Não
2024-09-29,Fralda P,63,24.78,Sudeste,Não
2024-09-29,Fralda XG,12,32.77,Sudeste,Não
2024-09-29,Papel Higiênico 30m,52,5.04,Sudeste,Não
2024-09-29,Papel Higiênico 40m,11,6.34,Norte,Não
2024-09-29,Papel Higiênico 30m,91,5.45,Sudeste,Não
2024-09-29,Fralda M,24,27.49,Sul,Não
2024-09-29,Papel Higiênico 30m,34,5.34,Norte,Sim
2024-09-29,Fralda G,25,31.05,Sudeste,Não
2024-09-29,Fralda M,9,27.16,Norte,Não
2024-09-29,Fralda XG,23,31.16,Sudeste,Não
2024-09-29,Papel Higiênico 30m,119,5.37,Sul,Não
2024-09-29,Fralda M,56,27.81,Sudeste,Não
2024-09-29,Papel Higiênico 50m,34,7.69,Sudeste,Não
2024-09-29,Papel Higiênico 40m,11,6.63,Centro-Oeste,Sim
2024-09-29,Fralda G,19,29.67,Norte,Não
2024-09-29,Fralda XG,7,31.1,Sudeste,Não
2024-09-29,Lenço Umedecido,26,4.4,Centro-Oeste,Não
2024-09-29,Fralda G,26,29.9,Sudeste,Sim
2024-09-29,Papel Toalha FT,10,7.89,Sudeste,Não
2024-09-29,Papel Toalha FD,17,7.05,Sudeste,Não
2024-09-29,Papel Higiênico 30m,48,5.24,Centro-Oeste,Sim
2024-09-29,Fralda XG,2,32.83,Centro-Oeste,Sim
2024-09-29,Lenço Umedecido,4,4.95,Sudeste,Não
2024-09-29,Lenço Umedecido,86,4.99,Norte,Não
2024-09-29,Fralda M,19,28.77,Sudeste,Não
2024-09-29,Papel Higiênico 40m,70,6.82,Sudeste,Sim
2024-09-29,Papel Toalha FD,1,7.2,Sudeste,Não
2024-09-29,Papel Higiênico 40m,58,6.44,Nordeste,Não
2024-09-29,Papel Higiênico 40m,11,6.49,Sul,Não
2024-09-29,Papel Higiênico 30m,3,5.38,Nordeste,Sim
2024-09-29,Fralda G,108,32.55,Sudeste,Não
2024-09-29,Papel Higiênico 30m,9,5.73,Sul,Sim
2024-09-29,Papel Higiênico 30m,20,5.35,Sudeste,Não
2024-09-29,Papel Higiênico 30m,21,6.21,Nordeste,Não
2024-09-29,Papel Higiênico 30m,8,5.89,Sul,Não
2024-09-29,Papel Higiênico 30m,35,5.4,Sudeste,Não
2024-09-29,Papel Higiênico 30m,39,5.78,Nordeste,Não
2024-09-29,Fralda G,32,30.03,Sudeste,Não
2024-09-29,Papel Toalha FT,6,7.42,Sudeste,Não
2024-09-29,Fralda XG,7,33.86,Sudeste,Não
2024-09-29,Papel Higiênico 30m,25,5.74,Sul,Não
2024-09-29,Fralda G,8,28.66,Sul,Não
2024-09-29,Papel Higiênico 30m,21,5.4,Sudeste,Não
2024-09-29,Papel Toalha FD,33,7.08,Centro-Oeste,Não
2024-09-29,Papel Higiênico 30m,48,5.55,Nordeste,Não
2024-09-29,Fralda M,30,30.21,Sudeste,Sim
2024-09-29,Papel Higiênico 40m,182,6.27,Nordeste,Não
2024-09-29,Papel Toalha FT,35,8.13,Nordeste,Não
2024-09-29,Papel Higiênico 40m,80,6.38,Nordeste,Não
2024-09-29,Papel Higiênico 30m,9,5.31,Sudeste,Não
2024-09-29,Papel Higiênico 30m,6,5.49,Sudeste,Não
2024-09-29,Papel Higiênico 40m,28,6.44,Sul,Não
2024-09-29,Lenço Umedecido,27,5.4,Norte,Não
2024-09-29,Lenço Umedecido,81,4.86,Sul,Não
2024-09-29,Fralda XG,20,29.03,Sul,Não
2024-09-29,Fralda P,191,26.88,Sudeste,Sim
2024-09-29,Papel Higiênico 30m,34,5.67,Sul,Não
2024-09-29,Papel Higiênico 50m,34,7.9,Nordeste,Não
2024-09-29,Papel Higiênico 30m,11,5.36,Sul,Não
2024-09-29,Fralda M,57,28.54,Sudeste,Não
2024-09-29,Papel Higiênico 30m,38,5.27,Sudeste,Não
2024-09-29,Papel Higiênico 30m,133,5.91,Sul,Não
2024-09-29,Papel Higiênico 40m,50,6.83,Sudeste,Não
2024-09-29,Papel Higiênico 40m,4,6.64,Centro-Oeste,Não
2024-09-29,Papel Higiênico 30m,1,5.46,Centro-Oeste,Sim
2024-09-29,Papel Higiênico 30m,23,5.49,Sul,Não
2024-09-29,Papel Higiênico 40m,3,6.96,Sudeste,Não
2024-09-29,Papel Higiênico 30m,2,5.39,Centro-Oeste,Não
2024-09-29,Papel Toalha FD,57,6.54,Sudeste,Sim
2024-09-29,Lenço Umedecido,89,5.02,Sudeste,Não
2024-09-29,Fralda P,10,25.13,Norte,Não
2024-09-29,Papel Higiênico 30m,13,5.63,Nordeste,Não
2024-09-29,Lenço Umedecido,109,4.51,Nordeste,Não
2024-09-29,Papel Higiênico 40m,12,6.94,Centro-Oeste,Não
2024-09-29,Papel Higiênico 30m,44,5.86,Centro-Oeste,Não
2024-09-29,Papel Toalha FD,7,7.01,Centro-Oeste,Não
2024-09-29,Papel Higiênico 40m,55,6.5,Sudeste,Não
2024-09-29,Papel Higiênico 40m,32,6.23,Sudeste,Não
2024-09-29,Papel Higiênico 30m,19,5.94,Nordeste,Não
2024-09-29,Fralda XG,25,33.9,Sul,Não
2024-09-29,Papel Higiênico 50m,95,7.82,Sul,Não
2024-09-29,Papel Higiênico 30m,50,5.52,Sul,Não
2024-09-29,Fralda M,27,26.02,Sul,Não
2024-09-29,Papel Higiênico 40m,108,6.48,Sudeste,Não
2024-09-29,Papel Higiênico 30m,59,5.39,Sudeste,Não
2024-09-29,Fralda M,40,27.57,Sudeste,Não
2024-09-29,Papel Higiênico 30m,56,6.34,Centro-Oeste,Não
2024-09-29,Papel Higiênico 30m,16,5.74,Sudeste,Não
2024-09-29,Papel Higiênico 30m,3,5.73,Centro-Oeste,Sim
2024-09-29,Papel Toalha FD,13,6.51,Centro-Oeste,Sim
2024-09-29,Papel Higiênico 30m,8,5.26,Norte,Não
2024-09-29,Papel Higiênico 30m,18,5.65,Sul,Não
2024-09-29,Papel Higiênico 30m,74,5.59,Sul,Não
2024-09-29,Fralda P,25,27.41,Sudeste,Não
2024-09-29,Fralda M,32,30.22,Nordeste,Não
2024-09-29,Fralda G,12,31.23,Centro-Oeste,Não
2024-09-29,Papel Toalha FD,95,7.15,Sudeste,Não
2024-09-29,Papel Higiênico 30m,76,5.54,Norte,Não
2024-09-29,Papel Higiênico 30m,46,5.21,Sul,Não
2024-09-29,Fralda P,55,24.66,Centro-Oeste,Não
2024-09-29,Fralda M,1,26.31,Sudeste,Sim
2024-09-29,Papel Toalha FD,1,7.46,Sul,Não
2024-09-29,Papel Higiênico 30m,68,5.46,Sul,Não
2024-09-29,Papel Higiênico 30m,26,5.82,Sul,Sim
2024-09-29,Fralda G,69,30.85,Sudeste,Não
2024-09-29,Papel Higiênico 50m,59,7.39,Norte,Sim
2024-09-29,Papel Higiênico 30m,51,5.7,Sudeste,Não
2024-09-29,Papel Higiênico 30m,15,5.27,Nordeste,Não
2024-09-29,Papel Higiênico 30m,40,5.94,Sudeste,Não
2024-09-29,Papel Toalha FT,210,8.07,Sudeste,Sim
2024-09-29,Papel Higiênico 30m,5,5.59,Sudeste,Não
2024-09-29,Fralda P,3,25.02,Sul,Não
2024-09-29,Papel Toalha FD,86,6.61,Sudeste,Não
2024-09-29,Lenço Umedecido,11,4.75,Sul,Não
2024-09-29,Papel Higiênico 50m,24,7.73,Sudeste,Não
2024-09-29,Lenço Umedecido,99,4.9,Nordeste,Não
2024-09-29,Papel Higiênico 30m,8,5.38,Centro-Oeste,Não
2024-09-29,Papel Higiênico 30m,8,5.81,Sudeste,Não
2024-09-29,Papel Toalha FD,79,7.0,Nordeste,Não
2024-09-29,Fralda G,20,30.89,Norte,Sim
2024-09-29,Papel Higiênico 40m,62,6.11,Norte,Não
2024-09-29,Fralda P,16,26.1,Sudeste,Não
2024-09-29,Papel Higiênico 50m,84,7.63,Sudeste,Não
2024-09-29,Papel Higiênico 30m,58,5.27,Centro-Oeste,Sim
2024-09-29,Fralda P,15,26.44,Sul,Não
2024-09-29,Lenço Umedecido,7,4.21,Sudeste,Não
2024-09-29,Papel Higiênico 30m,53,5.6,Sudeste,Não
2024-09-29,Papel Toalha FT,8,7.79,Sul,Não
2024-09-29,Papel Toalha FT,54,7.17,Sudeste,Sim
2024-09-29,Papel Higiênico 50m,48,7.6,Sudeste,Não
2024-09-29,Papel Higiênico 30m,19,5.25,Sudeste,Não
2024-09-29,Fralda P,147,27.31,Centro-Oeste,Não
2024-09-29,Papel Higiênico 30m,72,5.58,Centro-Oeste,Não
2024-09-29,Fralda P,27,25.72,Nordeste,Não
2024-09-29,Lenço Umedecido,31,5.0,Nordeste,Não
2024-09-29,Papel Toalha FD,34,6.77,Sudeste,Não
2024-09-29,Papel Higiênico 30m,51,5.32,Sul,Não
2024-09-29,Papel Toalha FD,17,7.12,Sudeste,Não
2024-09-29,Papel Toalha FD,28,6.73,Sul,Não
2024-09-29,Papel Toalha FD,4,7.15,Sudeste,Não
2024-09-29,Fralda XG,7,31.25,Norte,Não
2024-09-29,Fralda P,3,25.06,Centro-Oeste,Não
2024-09-29,Papel Higiênico 30m,94,5.64,Sudeste,Não
2024-09-29,Papel Higiênico 50m,78,7.3,Centro-Oeste,Não
2024-09-29,Papel Higiênico 40m,5,6.45,Nordeste,Não
2024-09-29,Papel Toalha FD,35,6.46,Sudeste,Não
2024-09-29,Fralda XG,39,31.2,Norte,Não
2024-09-29,Papel Higiênico 30m,28,5.56,Nordeste,Não
2024-09-29,Fralda P,9,27.45,Norte,Não
2024-09-29,Papel Toalha FT,37,6.96,Norte,Não
2024-09-29,Papel Toalha FD,42,6.41,Sul,Não
2024-09-29,Papel Toalha FD,23,7.02,Sul,Não
2024-09-29,Papel Higiênico 30m,4,5.67,Norte,Não
2024-09-29,Papel Higiênico 40m,19,6.21,Nordeste,Sim
2024-09-29,Lenço Umedecido,29,5.15,Nordeste,Não
2024-09-29,Fralda P,12,25.63,Sudeste,Não
2024-09-29,Papel Higiênico 30m,58,5.05,Sudeste,Não
2024-09-29,Papel Higiênico 50m,18,7.62,Sudeste,Não
2024-09-29,Papel Toalha FT,24,7.58,Sudeste,Não
2024-09-29,Papel Higiênico 30m,44,5.44,Nordeste,Sim
2024-09-29,Fralda P,49,27.08,Sudeste,Não
2024-09-29,Fralda M,32,25.96,Norte,Não
2024-09-29,Papel Higiênico 50m,139,7.93,Nordeste,Não
2024-09-29,Papel Higiênico 50m,59,7.93,Norte,Não
2024-09-29,Lenço Umedecido,43,4.93,Sudeste,Não
2024-09-29,Papel Higiênico 30m,4,5.53,Nordeste,Não
2024-09-29,Papel Higiênico 30m,23,5.53,Centro-Oeste,Não
2024-09-29,Lenço Umedecido,8,4.97,Sudeste,Sim
2024-09-29,Lenço Umedecido,113,4.67,Sudeste,Não
2024-09-29,Fralda G,23,32.32,Sudeste,Não
2024-09-29,Fralda M,7,28.69,Centro-Oeste,Sim
2024-09-29,Lenço Umedecido,62,4.88,Sul,Não
2024-09-29,Papel Higiênico 30m,12,5.89,Centro-Oeste,Sim
2024-09-29,Papel Toalha FT,65,7.59,Nordeste,Não
2024-09-29,Papel Higiênico 30m,26,5.36,Sudeste,Não
2024-09-29,Papel Toalha FD,58,6.77,Sul,Não
2024-09-29,Fralda M,75,27.52,Sul,Não
2024-09-29,Papel Higiênico 30m,7,5.48,Sul,Não
2024-09-29,Fralda M,22,27.54,Nordeste,Sim
2024-09-29,Fralda XG,96,30.46,Sudeste,Não
2024-09-29,Papel Higiênico 30m,12,5.36,Sul,Não
2024-09-29,Papel Higiênico 30m,87,5.77,Sudeste,Sim
2024-09-29,Fralda XG,4,34.37,Nordeste,Sim
2024-09-29,Papel Toalha FT,31,8.91,Sudeste,Não
2024-09-29,Fralda G,31,31.49,Sul,Sim
2024-09-29,Papel Higiênico 30m,6,5.34,Sul,Não
2024-09-29,Lenço Umedecido,43,5.24,Sul,Não
2024-09-29,Fralda P,54,25.34,Norte,Não
2024-09-29,Papel Higiênico 30m,30,5.61,Sul,Não
2024-09-29,Papel Higiênico 30m,52,5.41,Sudeste,Não
2024-09-29,Papel Higiênico 30m,5,5.63,Sul,Não
2024-09-29,Papel Toalha FT,19,8.16,Sudeste,Sim
2024-09-29,Papel Higiênico 30m,55,5.51,Sul,Não
2024-09-29,Papel Toalha FD,65,7.06,Sul,Não
2024-09-29,Papel Higiênico 50m,53,7.51,Sul,Não
2024-09-29,Papel Higiênico 40m,20,6.7,Sul,Sim
2024-09-29,Lenço Umedecido,62,4.76,Sul,Não
2024-09-29,Papel Higiênico 30m,33,5.29,Centro-Oeste,Sim
2024-09-29,Papel Higiênico 50m,42,7.32,Nordeste,Não
2024-09-29,Papel Toalha FD,106,7.26,Nordeste,Não
2024-09-29,Lenço Umedecido,3,5.31,Sudeste,Não
2024-09-29,Fralda M,3,27.11,Sudeste,Sim
2024-09-29,Fralda XG,20,29.94,Sudeste,Não
2024-09-29,Papel Higiênico 30m,27,5.16,Centro-Oeste,Não
2024-09-29,Papel Higiênico 30m,53,5.26,Centro-Oeste,Não
2024-09-29,Papel Higiênico 40m,41,6.47,Centro-Oeste,Não
2024-09-29,Fralda P,12,23.99,Centro-Oeste,Não
2024-09-29,Papel Higiênico 30m,66,5.5,Centro-Oeste,Não
2024-09-29,Papel Higiênico 30m,6,5.51,Sudeste,Não
2024-09-29,Papel Higiênico 30m,42,5.66,Sudeste,Não
2024-09-29,Papel Higiênico 40m,76,6.59,Centro-Oeste,Não
2024-09-29,Papel Higiênico 30m,159,5.23,Nordeste,Não
2024-09-29,Papel Higiênico 30m,21,5.69,Norte,Não
2024-09-29,Papel Toalha FD,105,6.1,Sudeste,Não
2024-09-29,Fralda G,21,29.93,Sudeste,Não
2024-09-29,Papel Higiênico 50m,105,7.08,Sudeste,Sim
2024-09-29,Papel Higiênico 30m,11,5.57,Sudeste,Não
2024-09-29,Papel Toalha FT,10,8.26,Sudeste,Não
2024-09-29,Papel Higiênico 30m,38,5.77,Sudeste,Não
2024-09-29,Papel Toalha FT,24,8.09,Centro-Oeste,Não
2024-09-29,Fralda P,10,25.69,Sudeste,Não
2024-09-29,Papel Higiênico 40m,2,6.29,Sul,Sim
2024-09-29,Papel Toalha FD,33,6.76,Sudeste,Não
2024-09-29,Papel Higiênico 30m,9,5.58,Sudeste,Não
2024-09-29,Fralda G,62,30.35,Sudeste,Sim
2024-09-29,Papel Higiênico 30m,76,5.71,Nordeste,Não
2024-09-29,Papel Higiênico 30m,100,5.49,Sudeste,Não
2024-09-29,Lenço Umedecido,19,4.99,Sudeste,Não
2024-09-29,Fralda P,105,26.04,Norte,Não
2024-09-29,Fralda G,48,30.66,Sudeste,Não
2024-09-29,Papel Toalha FT,93,8.01,Sudeste,Não
2024-09-29,Lenço Umedecido,40,4.96,Centro-Oeste,Não
2024-09-29,Lenço Umedecido,24,5.11,Sudeste,Sim
2024-09-29,Fralda G,15,31.26,Norte,Não
2024-09-29,Lenço Umedecido,22,4.72,Sudeste,Sim
2024-09-29,Lenço Umedecido,36,3.97,Sudeste,Não
2024-09-29,Papel Toalha FD,83,6.52,Nordeste,Não
2024-09-29,Papel Higiênico 40m,34,6.72,Norte,Não
2024-09-29,Fralda P,28,27.38,Sudeste,Não
2024-09-29,Papel Toalha FD,7,7.24,Nordeste,Não
2024-09-29,Lenço Umedecido,37,4.84,Sul,Não
2024-09-29,Papel Higiênico 40m,24,6.51,Sudeste,Não
2024-09-29,Papel Higiênico 40m,121,6.21,Sul,Não
2024-09-29,Lenço Umedecido,20,5.04,Sul,Não
2024-09-29,Lenço Umedecido,16,5.45,Sudeste,Não
2024-09-29,Lenço Umedecido,114,5.76,Sudeste,Não
2024-09-29,Lenço Umedecido,28,4.92,Sudeste,Não
2024-09-29,Papel Higiênico 30m,61,5.31,Norte,Não
2024-09-29,Fralda P,32,27.01,Centro-Oeste,Não
2024-09-29,Papel Higiênico 30m,4,5.47,Sudeste,Não
2024-09-29,Papel Higiênico 30m,62,5.67,Sudeste,Não
2024-09-29,Papel Higiênico 30m,43,5.45,Norte,Não
2024-09-29,Papel Toalha FD,3,6.32,Sudeste,Não
2024-09-29,Lenço Umedecido,17,5.05,Sudeste,Não
2024-09-29,Papel Toalha FD,21,6.36,Nordeste,Sim
2024-09-29,Papel Higiênico 30m,1,5.71,Centro-Oeste,Sim
2024-09-29,Papel Higiênico 30m,96,5.51,Sudeste,Sim
2024-09-29,Papel Toalha FD,1,7.02,Norte,Não
2024-09-29,Fralda M,104,27.37,Sudeste,Não
2024-09-29,Papel Higiênico 50m,119,7.65,Centro-Oeste,Não
2024-09-29,Fralda G,96,29.42,Sul,Não
2024-09-29,Papel Higiênico 30m,29,5.65,Sudeste,Não
2024-09-29,Papel Toalha FT,41,8.04,Sudeste,Sim
2024-09-29,Fralda XG,40,31.58,Sudeste,Não
2024-09-29,Fralda P,2,24.62,Sudeste,Não
2024-09-29,Papel Higiênico 30m,130,5.78,Nordeste,Sim
2024-09-29,Papel Higiênico 30m,11,5.38,Sudeste,Não
2024-09-29,Papel Higiênico 50m,1,7.96,Sudeste,Não
2024-09-29,Fralda M,72,27.14,Norte,Não
2024-09-29,Papel Higiênico 50m,27,7.83,Sudeste,Não
2024-09-29,Papel Higiênico 30m,6,5.19,Sudeste,Não
2024-09-29,Papel Toalha FD,66,6.93,Centro-Oeste,Não
2024-09-29,Papel Higiênico 30m,50,5.08,Centro-Oeste,Sim
2024-09-29,Lenço Umedecido,16,5.23,Sudeste,Não
2024-09-29,Papel Higiênico 30m,3,5.8,Nordeste,Não
2024-09-29,Papel Higiênico 40m,27,6.28,Norte,Não
2024-09-29,Lenço Umedecido,10,4.84,Sudeste,Não
2024-09-29,Papel Higiênico 40m,63,6.29,Centro-Oeste,Não
2024-09-29,Lenço Umedecido,11,4.81,Sudeste,Não
2024-09-29,Papel Higiênico 50m,92,7.17,Nordeste,Sim
2024-09-29,Papel Toalha FT,4,7.6,Sul,Não
2024-09-29,Papel Higiênico 30m,81,5.04,Sudeste,Não
2024-09-29,Papel Higiênico 30m,168,5.83,Sudeste,Não
2024-09-29,Papel Toalha FD,17,7.41,Sudeste,Não
2024-09-29,Lenço Umedecido,8,5.0,Sul,Sim
2024-09-29,Papel Higiênico 50m,26,7.93,Sul,Não
2024-09-29,Lenço Umedecido,7,4.37,Sul,Não
2024-09-29,Papel Higiênico 30m,4,5.08,Sul,Não
2024-09-29,Fralda M,40,29.28,Sudeste,Não
2024-09-29,Fralda M,44,25.52,Centro-Oeste,Não
2024-09-29,Fralda P,28,24.39,Nordeste,Não
2024-09-29,Lenço Umedecido,28,4.88,Nordeste,Sim
2024-09-29,Fralda G,1,28.78,Norte,Sim
2024-09-29,Papel Higiênico 30m,7,5.2,Sudeste,Sim
2024-09-29,Papel Higiênico 30m,42,4.91,Norte,Não
2024-09-29,Papel Higiênico 30m,12,5.72,Sudeste,Não
2024-09-29,Papel Toalha FD,2,7.51,Sudeste,Não
2024-09-29,Papel Higiênico 40m,20,6.62,Nordeste,Não
2024-09-29,Papel Higiênico 30m,12,5.76,Sudeste,Não
2024-09-29,Papel Higiênico 30m,66,5.38,Sudeste,Não
2024-09-29,Papel Higiênico 40m,14,6.56,Sudeste,Sim
2024-09-29,Papel Higiênico 50m,15,7.03,Sudeste,Não
2024-09-29,Lenço Umedecido,14,4.94,Sudeste,Não
2024-09-29,Fralda P,20,25.38,Centro-Oeste,Não
2024-09-29,Lenço Umedecido,37,5.14,Sudeste,Não
2024-09-29,Papel Toalha FD,67,6.3,Centro-Oeste,Não
2024-09-29,Papel Higiênico 30m,35,5.04,Sul,Sim
2024-09-29,Fralda P,9,24.53,Sudeste,Sim
2024-09-29,Papel Higiênico 30m,60,5.72,Norte,Não
2024-09-29,Papel Higiênico 40m,13,6.09,Sudeste,Não
2024-09-29,Fralda M,37,29.08,Sul,Não
2024-09-29,Papel Higiênico 30m,3,5.29,Sudeste,Não
2024-09-29,Fralda M,37,29.62,Sul,Não
2024-09-29,Papel Higiênico 50m,33,7.75,Centro-Oeste,Não
2024-09-29,Fralda XG,21,31.71,Sudeste,Não
2024-09-29,Fralda M,29,27.8,Centro-Oeste,Não
2024-09-29,Fralda M,32,28.55,Sudeste,Não
2024-09-29,Papel Higiênico 40m,45,6.64,Sudeste,Não
2024-09-29,Lenço Umedecido,34,5.01,Norte,Não
2024-09-29,Papel Higiênico 50m,26,8.1,Sudeste,Não
2024-09-29,Papel Higiênico 50m,7,7.37,Sudeste,Não
2024-09-29,Fralda XG,24,28.93,Sudeste,Não
2024-09-29,Lenço Umedecido,19,5.24,Centro-Oeste,Não
2024-09-29,Papel Higiênico 30m,17,4.85,Sudeste,Sim
2024-09-29,Papel Higiênico 40m,3,6.62,Sul,Não
2024-09-29,Papel Higiênico 50m,78,8.24,Norte,Não
2024-09-29,Fralda XG,131,29.81,Norte,Não
2024-09-29,Fralda G,129,27.12,Sudeste,Não
2024-09-29,Fralda M,56,29.12,Norte,Não
2024-09-29,Papel Higiênico 40m,18,6.48,Sudeste,Não
2024-09-29,Fralda P,1,27.64,Norte,Não
2024-09-29,Papel Higiênico 40m,54,6.99,Nordeste,Não
2024-09-29,Papel Toalha FT,24,7.53,Sudeste,Não
2024-09-29,Papel Toalha FT,3,7.67,Sudeste,Não
2024-09-29,Papel Toalha FD,77,7.45,Sul,Sim
2024-09-29,Papel Toalha FT,141,7.59,Centro-Oeste,Não
2024-09-29,Papel Higiênico 30m,42,5.39,Sudeste,Sim
2024-09-29,Papel Toalha FT,4,8.29,Sul,Não
2024-09-29,Papel Higiênico 30m,24,5.6,Sudeste,Não
2024-09-29,Papel Higiênico 30m,27,5.44,Sul,Não
2024-09-29,Papel Higiênico 30m,110,5.59,Sudeste,Não
2024-09-29,Papel Higiênico 50m,132,6.88,Centro-Oeste,Sim
2024-09-29,Papel Higiênico 30m,70,6.15,Nordeste,Não
2024-09-29,Papel Higiênico 40m,8,6.45,Centro-Oeste,Não
2024-09-29,Papel Higiênico 30m,27,5.16,Sudeste,Não
2024-09-29,Papel Higiênico 30m,10,5.3,Nordeste,Não
2024-09-29,Fralda XG,38,31.47,Norte,Não
2024-09-29,Papel Higiênico 40m,169,6.4,Nordeste,Sim
2024-09-29,Lenço Umedecido,40,4.75,Centro-Oeste,Sim
2024-09-29,Fralda XG,20,32.33,Sudeste,Não
2024-09-29,Fralda P,80,25.64,Sul,Não
2024-09-29,Papel Toalha FT,71,7.71,Sul,Sim
2024-09-29,Fralda XG,49,31.02,Sudeste,Sim
2024-09-29,Papel Toalha FT,127,8.22,Centro-Oeste,Sim
2024-09-29,Fralda G,6,31.47,Sudeste,Sim
2024-09-29,Fralda P,63,25.64,Sudeste,Não
2024-09-29,Lenço Umedecido,4,4.82,Nordeste,Não
2024-09-29,Papel Higiênico 40m,59,6.43,Centro-Oeste,Não
2024-09-29,Fralda P,35,24.09,Sudeste,Não
2024-09-29,Papel Higiênico 30m,21,5.6,Sul,Não
2024-09-29,Papel Higiênico 30m,7,5.61,Centro-Oeste,Não
2024-09-29,Papel Toalha FD,56,6.78,Sul,Não
2024-09-29,Papel Toalha FD,33,7.02,Sudeste,Não
2024-09-29,Fralda P,19,24.13,Sul,Não
2024-09-29,Papel Higiênico 30m,55,5.43,Centro-Oeste,Não
2024-09-29,Papel Toalha FD,15,6.93,Sul,Não
2024-09-29,Fralda P,9,26.29,Sul,Não
2024-09-29,Papel Higiênico 40m,104,6.53,Norte,Não
2024-09-29,Papel Higiênico 50m,44,7.41,Sudeste,Não
2024-09-29,Fralda G,89,28.52,Centro-Oeste,Não
2024-09-29,Papel Toalha FD,6,6.91,Centro-Oeste,Não
2024-09-29,Papel Higiênico 30m,12,5.41,Sudeste,Não
2024-09-29,Papel Higiênico 30m,119,5.24,Norte,Não
2024-09-29,Papel Higiênico 40m,29,6.33,Centro-Oeste,Não
2024-09-29,Papel Higiênico 30m,11,5.61,Centro-Oeste,Sim
